Time,Reading
0,0.138303027
0.000488281,-0.365287781
0.000976563,-1.568639874
0.001464844,-2.694738865
0.001953125,-2.823059797
0.002441406,-1.421656728
0.002929688,-0.078844294
0.003417969,1.698696733
0.00390625,-0.209479883
0.004394531,-2.856188774
0.004882813,-3.877547979
0.005371094,-4.398643494
0.005859375,-0.922550619
0.006347656,1.063457608
0.006835938,0.160292625
0.007324219,-1.336012959
0.0078125,-4.591920853
0.008300781,-3.60571599
0.008789063,-1.581370592
0.009277344,-0.652309954
0.009765625,1.760325432
0.010253906,-0.174470127
0.010742188,-0.732745588
0.011230469,-0.984034657
0.01171875,-1.951287866
0.012207031,-0.90576905
0.012695313,-0.824176073
0.013183594,1.306789994
0.013671875,1.504551649
0.014160156,0.571295619
0.014648438,-0.889710844
0.015136719,-1.526251912
0.015625,-1.692909956
0.016113281,-0.023725623
0.016601563,2.7272892
0.017089844,1.856674671
0.017578125,2.272885799
0.018066406,-1.690595269
0.018554688,-1.43959558
0.019042969,-0.041664507
0.01953125,0.881175399
0.020019531,4.415569782
0.020507813,2.205470324
0.020996094,1.754828095
0.021484375,0.423155159
0.021972656,-0.420406461
0.022460938,1.642854691
0.022949219,2.421604872
0.0234375,4.085870743
0.023925781,3.263285875
0.024414063,0.78873229
0.024902344,-0.573320985
0.025390625,0.179678187
0.025878906,0.824754715
0.026367188,3.396959543
0.026855469,2.61430335
0.02734375,1.005300999
0.027832031,0.130924925
0.028320313,-1.272937536
0.028808594,0.226550773
0.029296875,0.153059199
0.029785156,1.1433146
0.030273438,1.636489272
0.030761719,1.474750042
0.03125,1.1505481
0.031738281,0.297148973
0.032226563,-0.511692226
0.032714844,-0.209190547
0.033203125,0.562181532
0.033691406,2.367932796
0.034179688,2.937637091
0.034667969,0.206731185
0.03515625,-1.361763954
0.035644531,-3.049031973
0.036132813,-1.088629961
0.036621094,0.546267986
0.037109375,1.556198359
0.037597656,1.780723691
0.038085938,-1.433230162
0.038574219,-1.941595078
0.0390625,-2.55889535
0.039550781,-1.341799736
0.040039063,0.32362327
0.040527344,0.514006913
0.041015625,0.209624559
0.041503906,-1.665133715
0.041992188,-3.275871992
0.042480469,-2.846062183
0.04296875,-1.508602381
0.043457031,0.177652836
0.043945313,1.840327144
0.044433594,-0.295557618
0.044921875,-2.823059797
0.045410156,-4.007026196
0.045898438,-4.094406128
0.046386719,-1.173405647
0.046875,0.968844473
0.047363281,0.286877513
0.047851563,-0.98851943
0.048339844,-4.38070488
0.048828125,-3.628862858
0.049316406,-1.64271009
0.049804688,-1.164580941
0.050292969,1.852334619
0.05078125,-0.003761379
0.051269531,-0.565074921
0.051757813,-1.044506073
0.052246094,-2.422472954
0.052734375,-0.765295982
0.053222656,-0.930941343
0.053710938,1.513376474
0.054199219,2.102176905
0.0546875,0.573610365
0.055175781,-1.200169325
0.055664063,-2.261023045
0.056152344,-1.74614799
0.056640625,0.274291337
0.057128906,3.21308589
0.057617188,1.913963318
0.058105469,1.745424628
0.05859375,-1.930021524
0.059082031,-1.755985379
0.059570313,0.556250095
0.060058594,0.774410129
0.060546875,4.390253067
0.061035156,2.079319477
0.061523438,1.216227531
0.062011719,0.601097345
0.0625,-0.913436472
0.062988281,1.819928885
0.063476563,2.422472954
0.063964844,4.191044331
0.064453125,3.841091633
0.064941406,0.731443584
