Time,Reading
0,-0.202969804
0.000488281,3.112251997
0.000976563,2.4451859
0.001464844,-0.85397774
0.001953125,-4.19798851
0.002441406,-3.840512991
0.002929688,-2.487429142
0.003417969,-1.152573347
0.00390625,-1.494424939
0.004394531,-1.432072759
0.004882813,0.306841731
0.005371094,-1.392289042
0.005859375,-2.559907913
0.006347656,-4.571667194
0.006835938,-3.804201126
0.007324219,0.277474046
0.0078125,3.226684809
0.008300781,3.825322628
0.008789063,-0.675167561
0.009277344,-3.981564522
0.009765625,-3.462638855
0.010253906,-0.125716865
0.010742188,3.28194809
0.011230469,3.271965981
0.01171875,2.075557947
0.012207031,-0.601531327
0.012695313,-1.024686456
0.013183594,-1.053330898
0.013671875,-0.462215632
0.014160156,0.754445851
0.014648438,2.178417206
0.015136719,3.643185139
0.015625,1.313589334
0.016113281,-1.891829133
0.016601563,-3.413741112
0.017089844,-1.307079315
0.017578125,4.08789587
0.018066406,5.842868805
0.018554688,4.261353493
0.019042969,-0.384239346
0.01953125,-2.167277813
0.020019531,0.203259155
0.020507813,3.137279749
0.020996094,5.161914349
0.021484375,3.472042322
0.021972656,1.769584298
0.022460938,0.965517104
0.022949219,0.873942018
0.0234375,0.945118845
0.023925781,-0.025750982
0.024414063,0.075082913
0.024902344,1.528277278
0.025390625,2.13545084
0.025878906,1.559236407
0.026367188,-1.804159999
0.026855469,-3.71624279
0.02734375,-1.561261773
0.027832031,2.29039073
0.028320313,5.23858881
0.028808594,2.709061146
0.029296875,-1.575005174
0.029785156,-2.765626431
0.030273438,-0.550463378
0.030761719,2.773149252
0.03125,3.296849012
0.031738281,1.299990535
0.032226563,-0.859041154
0.032714844,-1.141144633
0.033203125,-0.384962708
0.033691406,-0.004774058
0.034179688,-1.316772103
0.034667969,-0.996042132
0.03515625,0.717555404
0.035644531,0.191107005
0.036132813,-1.322703481
0.036621094,-4.724437237
0.037109375,-4.22923708
0.037597656,-1.545926929
0.038085938,1.162989497
0.038574219,2.914345503
0.0390625,-2.183914661
0.039550781,-4.729066372
0.040039063,-3.394210815
0.040527344,0.090707108
0.041015625,3.028633595
0.041503906,0.699905872
0.041992188,-1.895156503
0.042480469,-3.973463058
0.04296875,-3.486943245
0.043457031,-0.301778346
0.043945313,-0.628728986
0.044433594,-1.680323839
0.044921875,-2.044164896
0.045410156,-1.654428244
0.045898438,-1.451458335
0.046386719,-2.206772327
0.046875,-3.393776655
0.047363281,-2.246556044
0.047851563,0.487243295
0.048339844,2.227315187
0.048828125,2.835645914
0.049316406,-2.257984877
0.049804688,-4.174841404
0.050292969,-1.948249817
0.05078125,1.014270425
0.051269531,4.547507286
0.051757813,1.586434007
0.052246094,0.155952573
0.052734375,-1.798951983
0.053222656,-0.845008314
0.053710938,0.98823005
0.054199219,0.8749547
0.0546875,0.993293464
0.055175781,1.305053949
0.055664063,2.058342457
0.056152344,0.676903605
0.056640625,-1.152862787
0.057128906,-3.194134235
0.057617188,0.111684032
0.058105469,3.941346884
0.05859375,5.521560192
0.059082031,4.444648266
0.059570313,-1.103096843
0.060058594,-1.990059018
0.060546875,0.159424618
0.061035156,3.301912308
0.061523438,6.289315224
0.062011719,3.713927984
0.0625,1.330660224
0.062988281,0.039494481
0.063476563,-0.575635672
0.063964844,1.112500191
0.064453125,0.898390949
0.064941406,1.277856231
0.065429688,2.425800323
0.065917969,0.741425693
0.06640625,0.200221106
0.066894531,-2.530106306
0.067382813,-3.45092082
0.067871094,-0.088103078
0.068359375,2.996951342
0.068847656,5.312658787
0.069335938,2.359976053
0.069824219,-2.22442174
0.0703125,-3.467557669
0.070800781,-0.675601602
0.071289063,2.819153786
0.071777344,4.305911064
0.072265625,2.351874828
