Time,Reading
0.204101563,10.66712666
0.204589844,6.602811813
0.205078125,-2.789062738
0.205566406,-10.41670609
0.206054688,-5.700080872
0.206542969,1.752513409
0.20703125,8.239011765
0.207519531,5.680261135
0.208007813,1.333698273
0.208496094,0.757049918
0.208984375,0.087090395
0.209472656,1.276698947
0.209960938,-1.082553864
0.210449219,0.536430538
0.2109375,5.183180809
0.211425781,9.028033257
0.211914063,8.318145752
0.212402344,-2.274187803
0.212890625,-8.140926361
0.213378906,-7.287961483
0.213867188,4.313289165
0.214355469,11.13266945
0.21484375,7.21475935
0.215332031,-1.988322973
0.215820313,-9.534952164
0.216308594,-5.785290718
0.216796875,1.553449631
0.217285156,8.0024786
0.217773438,5.289801121
0.218261719,1.720831037
0.21875,-0.220908701
0.219238281,-0.130780265
0.219726563,0.84023428
0.220214844,-1.531604648
0.220703125,0.312628478
0.221191406,3.286143541
0.221679688,7.323839188
0.222167969,5.278372288
0.22265625,-3.526871681
0.223144531,-9.060873032
0.223632813,-7.989169598
0.224121094,2.243228674
0.224609375,8.496810913
0.225097656,5.402063847
0.225585938,-4.169778347
0.226074219,-10.34928989
0.2265625,-7.298811913
0.227050781,1.330515623
0.227539063,7.673502922
0.228027344,2.901036024
0.228515625,-0.72334218
0.229003906,-4.184968472
0.229492188,-2.053423643
0.229980469,0.693251133
0.23046875,-2.007129908
0.230957031,-0.635673106
0.231445313,0.415487736
0.231933594,4.364068031
0.232421875,3.518481016
0.232910156,-4.669318199
0.233398438,-10.57352638
0.233886719,-10.42104626
0.234375,0.462938994
0.234863281,7.357547283
0.235351563,4.475751877
0.235839844,-4.293469906
0.236328125,-11.06626701
0.236816406,-8.374711037
0.237304688,-1.260206699
0.237792969,5.769955635
0.23828125,3.875088692
0.238769531,-0.40637362
0.239257813,-1.780868411
0.239746094,-2.782841921
0.240234375,-0.517768323
0.240722656,-3.008235455
0.241210938,-1.627375245
0.241699219,2.804687023
0.2421875,5.14556694
0.242675781,6.430656433
0.243164063,-3.417068481
0.243652344,-8.261869431
0.244140625,-8.996496201
0.244628906,0.785983622
0.245117188,9.683092117
0.245605469,5.910139561
0.24609375,0.366300464
0.246582031,-9.43180275
0.247070313,-5.949200153
0.247558594,0.399718881
0.248046875,6.294668198
0.248535156,7.081664562
0.249023438,1.266572118
0.249511719,1.13318789
0.25,0.207165197
0.250488281,0.995029509
0.250976563,-0.166224033
0.251464844,-0.080001645
0.251953125,5.404523373
0.252441406,8.593594551
0.252929688,7.56659317
0.253417969,-1.959967971
0.25390625,-7.922477245
0.254394531,-6.603535175
0.254882813,3.928905249
0.255371094,11.72653389
0.255859375,6.799994946
0.256347656,-1.919894814
0.256835938,-10.09192562
0.257324219,-5.975819111
0.2578125,2.063839912
0.258300781,7.517839909
0.258789063,6.64302969
0.259277344,0.944395542
0.259765625,-1.009641051
0.260253906,0.106909975
0.260742188,0.837630212
0.261230469,-0.052514642
0.26171875,-0.944684863
0.262207031,2.231076479
0.262695313,7.143003941
0.263183594,5.841132641
0.263671875,-1.175575733
0.264160156,-8.787449837
0.264648438,-9.060294151
0.265136719,0.362394422
0.265625,8.388743401
0.266113281,7.123618126
0.266601563,-2.511154652
0.267089844,-10.17612267
0.267578125,-8.200675011
0.268066406,-0.311615795
0.268554688,6.390727997
0.269042969,5.125602722
0.26953125,-0.240438938
0.270019531,-3.663004637
0.270507813,-3.212362528
0.270996094,-0.556394815
0.271484375,-1.282341003
0.271972656,-1.273371577
0.272460938,1.495292902
0.272949219,4.151839256
0.2734375,2.901325464
0.273925781,-4.367973804
0.274414063,-10.04476357
0.274902344,-10.24643135
0.275390625,-0.783958256
0.275878906,7.428145409
0.276367188,5.07265377
0.276855469,-2.478893518
0.27734375,-10.91407585
0.277832031,-9.185722351
0.278320313,-2.728302002
0.278808594,3.717110634
0.279296875,5.617041111
0.279785156,1.422958732
0.280273438,0.113420054
0.280761719,-2.260878325
0.28125,-3.350231647
0.281738281,-4.733551025
0.282226563,-3.679786205
0.282714844,4.215638161
0.283203125,8.127182961
0.283691406,7.797628403
0.284179688,-3.195725679
0.284667969,-10.89700508
0.28515625,-10.48455524
0.285644531,-0.408109635
0.286132813,11.7560463
0.286621094,7.614189148
0.287109375,0.797267735
0.287597656,-10.01004314
0.288085938,-8.049206734
0.288574219,0.700629234
0.2890625,5.577402115
0.289550781,8.372251511
0.290039063,1.923800826
0.290527344,0.691225767
0.291015625,0.396536171
0.291503906,-0.246515006
0.291992188,0.301055014
0.292480469,-1.221001625
0.29296875,4.216072083
0.293457031,9.099933624
0.293945313,9.026297569
0.294433594,1.07083571
0.294921875,-7.48384285
0.295410156,-8.31655407
0.295898438,-0.059024721
0.296386719,10.81946278
0.296875,9.179790497
0.297363281,1.865065455
0.297851563,-8.289935112
0.298339844,-8.070907593
0.298828125,-0.281090766
0.299316406,5.378917217
0.299804688,7.928553581
0.300292969,2.532999516
0.30078125,-0.185754269
0.301269531,0.247527689
0.301757813,-0.352412313
0.302246094,0.162607312
0.302734375,-1.552292228
0.303222656,1.431928158
0.303710938,6.679630756
0.304199219,6.301178455
0.3046875,0.748080492
0.305175781,-6.972295284
0.305664063,-9.402435303
0.306152344,-2.493505001
0.306640625,6.180814266
0.307128906,7.11812067
0.307617188,0.891302228
0.308105469,-7.698241234
0.30859375,-7.664389133
0.309082031,-2.363014221
0.309570313,2.625731945
0.310058594,4.421935081
0.310546875,0.439213365
0.311035156,-1.072137713
0.311523438,-1.270044208
0.312011719,-0.626124978
0.3125,-1.327043533
0.312988281,-3.766008615
0.313476563,-0.76790005
0.313964844,4.103085995
0.314453125,4.904838562
0.314941406,-0.976222575
0.315429688,-8.039369583
0.315917969,-11.41911316
0.31640625,-4.374484062
0.316894531,5.391068935
0.317382813,5.61024189
0.317871094,-0.026474323
0.318359375,-10.01293659
0.318847656,-9.376106262
0.319335938,-2.458205938
0.319824219,2.437373638
0.3203125,5.215441704
0.320800781,-0.260692507
0.321289063,-2.231944561
0.321777344,-1.072282434
0.322265625,-1.340642333
0.322753906,-0.384528697
0.323242188,-3.885504723
0.323730469,-0.589813173
0.32421875,5.082780838
0.324707031,6.623788834
0.325195313,2.064707756
0.325683594,-6.805926323
0.326171875,-9.269051552
0.326660156,-4.51119566
0.327148438,7.412955284
0.327636719,7.839437485
0.328125,3.670672178
0.328613281,-6.344434261
0.329101563,-8.972769737
0.329589844,-0.59921664
0.330078125,2.833909988
0.330566406,8.32436657
0.331054688,3.183862925
0.331542969,0.160292625
0.33203125,1.018610477
0.332519531,-0.754735231
0.333007813,1.827885628
0.333496094,-0.576214373
0.333984375,2.106372356
0.334472656,7.694769382
0.334960938,8.18360424
0.335449219,2.977854967
0.3359375,-5.337252617
0.336425781,-7.818315983
0.336914063,-1.442633629
0.337402344,9.344423294
0.337890625,9.19903183
0.338378906,3.780186176
0.338867188,-7.352917671
0.339355469,-9.111652374
0.33984375,-1.291165709
0.340332031,3.869735956
0.340820313,8.500862122
0.341308594,3.460613489
0.341796875,0.477839828
0.342285156,0.449774146
0.342773438,-0.904033065
0.343261719,0.063364774
0.34375,-1.931323528
0.344238281,0.093600474
0.344726563,6.961300373
0.345214844,7.520588398
0.345703125,2.215452433
0.346191406,-5.717151642
0.346679688,-10.649333
0.347167969,-3.887385368
0.34765625,5.764458179
0.348144531,8.182591438
0.348632813,3.634505033
0.349121094,-8.407839775
0.349609375,-9.92787075
0.350097656,-3.774544001
0.350585938,2.457048655
0.351074219,7.604640961
0.3515625,1.167908311
0.352050781,-2.13863349
0.352539063,-3.327084541
0.353027344,-2.736692667
0.353515625,0.462360322
0.354003906,-2.26304841
0.354492188,-0.975065231
0.354980469,2.921723604
0.35546875,4.103809357
0.355957031,0.696578503
0.356445313,-6.330256462
0.356933594,-11.1443882
0.357421875,-6.509066582
0.357910156,3.442385435
0.358398438,6.605126858
0.358886719,2.940819979
0.359375,-7.749309063
0.359863281,-11.13874626
0.360351563,-5.336384296
0.360839844,0.71958077
0.361328125,6.375971794
0.361816406,2.36952424
0.362304688,-1.313300014
0.362792969,-2.013350487
0.36328125,-4.105545521
0.363769531,-0.962479055
0.364257813,-2.652206421
0.364746094,0.099531882
0.365234375,5.655522823
0.365722656,5.748544693
0.366210938,2.409597397
0.366699219,-6.823286533
0.3671875,-9.033241272
0.367675781,-5.139780045
0.368164063,6.112241268
0.368652344,9.21161747
0.369140625,4.661216736
0.369628906,-4.675394535
0.370117188,-11.14482212
0.370605469,-2.61401391
0.37109375,2.851125479
0.371582031,9.176753044
0.372070313,5.524308681
0.372558594,-0.592706561
0.373046875,-0.303659052
0.373535156,-2.067890644
0.374023438,1.992084265
0.374511719,1.001105547
0.375,1.42223537
0.375488281,6.86075592
0.375976563,8.52285099
0.376464844,5.194609642
0.376953125,-3.848035574
0.377441406,-8.549904823
0.377929688,-4.606821537
0.378417969,7.393569469
0.37890625,11.10923386
0.379394531,7.212734222
0.379882813,-4.905851364
0.380371094,-11.3797636
0.380859375,-4.351336956
0.381347656,2.626021385
0.381835938,9.908630371
0.382324219,6.015602589
0.3828125,0.372376531
0.383300781,-1.491097569
0.383789063,-2.950367928
0.384277344,0.402467579
0.384765625,0.572597682
0.385253906,0.59227258
0.385742188,5.46210146
0.386230469,6.398106098
0.38671875,2.517230749
0.387207031,-3.810132504
0.387695313,-9.32257843
0.388183594,-5.063250542
0.388671875,3.745610476
0.389160156,7.572813988
0.389648438,5.763879776
0.390136719,-5.977120876
0.390625,-10.61663723
0.391113281,-5.923015118
0.391601563,0.67169553
0.392089844,7.966456413
0.392578125,3.498806
0.393066406,-1.026567221
0.393554688,-3.678195
0.394042969,-4.28435564
0.39453125,-0.179822862
0.395019531,-0.972027183
0.395507813,-0.455850244
0.395996094,3.043389797
0.396484375,3.909953833
0.396972656,0.412160367
0.397460938,-6.059871197
0.397949219,-10.9052515
0.3984375,-7.111755371
0.398925781,3.022413015
0.399414063,6.463785648
0.399902344,3.660400629
0.400390625,-6.493298054
0.400878906,-12.05247211
0.401367188,-6.407220364
0.401855469,-0.707717955
0.40234375,5.746953487
0.402832031,3.472765684
0.403320313,-1.154598713
0.403808594,-0.434149981
0.404296875,-3.346325636
0.404785156,-1.568205833
0.405273438,-2.52446413
0.405761719,-3.033118248
0.40625,4.469676018
0.406738281,6.806649685
0.407226563,5.853718758
0.407714844,-3.587487698
0.408203125,-10.4631443
0.408691406,-8.160312653
0.409179688,2.760418415
0.409667969,9.500231743
0.41015625,7.682617188
0.410644531,-1.337170362
0.411132813,-11.31104565
0.411621094,-5.494941235
0.412109375,0.551910043
0.412597656,7.846237183
0.413085938,7.36955452
0.413574219,0.325359315
0.4140625,1.076622486
0.414550781,-2.187097311
0.415039063,0.711913347
0.415527344,1.910925269
0.416015625,-0.064811461
0.416503906,6.314487934
0.416992188,7.621856213
0.417480469,6.106454372
0.41796875,-1.092391372
0.418457031,-7.843343735
0.418945313,-4.886176109
0.419433594,4.638504028
0.419921875,9.531334877
0.420410156,8.111703873
0.420898438,-1.851177216
0.421386719,-9.958395958
0.421875,-5.415083885
0.422363281,0.056565356
0.422851563,7.906274319
0.423339844,6.66762352
0.423828125,1.884884953
0.424316406,1.0054456
0.424804688,-2.312235594
0.425292969,-1.323860884
0.42578125,-0.36861518
0.426269531,-0.844284952
0.426757813,5.662033081
0.427246094,8.01086998
0.427734375,4.154877186
0.428222656,-2.43867588
0.428710938,-10.59189892
0.429199219,-6.872618675
0.4296875,2.837237358
0.430175781,7.640663147
0.430664063,6.97330761
0.431152344,-4.361753464
0.431640625,-10.90611935
0.432128906,-6.700318336
0.432617188,-0.486809283
0.433105469,7.094250679
0.43359375,3.973029137
0.434082031,-1.147365332
0.434570313,-2.476289511
0.435058594,-4.041457176
0.435546875,-0.625112295
0.436035156,-0.637987792
0.436523438,-2.2657969
0.437011719,1.847560525
0.4375,3.982143164
0.437988281,2.845483303
0.438476563,-2.579727411
0.438964844,-10.38791656
0.439453125,-9.389704704
0.439941406,-0.470461756
0.440429688,4.74570322
0.440917969,5.658705711
0.44140625,-2.974093676
0.441894531,-10.41569328
0.442382813,-7.157036781
0.442871094,-2.908414125
0.443359375,4.481104851
0.443847656,3.306396961
0.444335938,-1.414857268
0.444824219,-0.046293899
0.4453125,-2.931127071
0.445800781,-0.782800913
0.446289063,-1.222882271
0.446777344,-3.462204933
0.447265625,2.649168253
0.447753906,4.761327267
0.448242188,5.445609093
0.448730469,-0.582724452
0.44921875,-7.940705776
0.449707031,-7.589305878
0.450195313,-0.044702545
0.450683594,6.175171852
0.451171875,6.654458523
0.451660156,0.996186852
0.452148438,-7.203041077
0.452636719,-4.385768414
0.453125,-1.178179741
0.453613281,4.166740417
0.454101563,5.340724468
0.454589844,0.975065231
0.455078125,3.210337162
0.455566406,0.897667646
0.456054688,0.727826893
0.456542969,1.168920994
0.45703125,-2.285761356
0.457519531,4.485010624
0.458007813,7.989169598
0.458496094,7.781714916
0.458984375,1.8939991
0.459472656,-7.512631893
0.459960938,-5.795417309
0.460449219,2.042718172
0.4609375,8.57811451
0.461425781,8.143241882
0.461914063,-0.801752448
0.462402344,-8.608494759
0.462890625,-5.329729557
0.463378906,0.780341506
0.463867188,6.962023735
0.464355469,5.595775127
0.46484375,0.030959046
0.465332031,0.143511087
0.465820313,-0.672997534
0.466308594,0.881464779
0.466796875,1.550990224
0.467285156,-1.745280027
0.467773438,2.695317507
0.468261719,5.752161503
0.46875,4.915544033
0.469238281,0.559288144
0.469726563,-8.171162605
0.470214844,-6.861044884
0.470703125,-0.094034478
0.471191406,5.736681938
0.471679688,7.119856834
0.472167969,-2.22152853
0.47265625,-8.930526733
0.473144531,-7.293314457
0.473632813,-1.992228985
0.474121094,6.237668991
0.474609375,4.184968472
0.475097656,-0.399140209
0.475585938,-2.056606531
0.476074219,-4.078926563
0.4765625,-0.493898034
0.477050781,-0.583592474
0.477539063,-2.039535522
0.478027344,1.648352146
0.478515625,3.031527042
0.479003906,2.929101706
0.479492188,-2.456180573
0.479980469,-10.41496944
0.48046875,-9.058269501
0.480957031,-0.828226805
0.481445313,5.054281235
0.481933594,5.564237118
0.482421875,-2.817707062
0.482910156,-10.19709873
0.483398438,-8.410878181
0.483886719,-3.621629477
0.484375,4.262944698
0.484863281,4.076756477
0.485351563,-0.013309496
0.485839844,1.43959558
0.486328125,-2.061380386
0.486816406,-2.049517632
0.487304688,-3.295402288
0.487792969,-5.294864655
0.48828125,3.050912619
0.488769531,6.724333286
0.489257813,8.39004612
0.489746094,0.223078728
0.490234375,-10.63110447
0.490722656,-10.28881931
0.491210938,-1.668316364
0.491699219,8.669400215
0.4921875,9.453937531
0.492675781,2.058053017
0.493164063,-8.952516556
0.493652344,-8.223966599
0.494140625,-2.199828148
0.494628906,5.937047958
0.495117188,8.281544685
0.495605469,2.143118143
0.49609375,2.233825207
0.496582031,-0.916329861
0.497070313,-0.303948373
0.497558594,1.220422864
0.498046875,-1.616669774
0.498535156,4.599009514
0.499023438,7.797483921
0.499511719,9.056388855
0.5,2.740888119
0.500488281,-7.792130947
0.500976563,-7.756832123
0.501464844,-0.065824136
0.501953125,9.275272369
0.502441406,10.12838173
0.502929688,1.871864796
0.503417969,-8.198794365
0.50390625,-7.839293003
0.504394531,-1.937110305
0.504882813,6.37423563
0.505371094,7.407023907
0.505859375,2.387897253
0.506347656,1.259917378
0.506835938,-1.390408278
0.507324219,-0.244489655
0.5078125,0.403335601
0.508300781,-1.533340693
0.508789063,2.859226942
0.509277344,6.177920818
0.509765625,6.126274109
0.510253906,0.733902931
0.510742188,-8.405380249
0.511230469,-8.643071175
0.51171875,-1.36726141
0.512207031,6.285843372
0.512695313,8.309465408
0.513183594,-0.680230975
0.513671875,-9.407354355
0.514160156,-8.88220787
0.514648438,-2.603597879
0.515136719,6.719848633
0.515625,5.028964043
0.516113281,-0.388579398
0.516601563,-2.746240854
0.517089844,-3.521518946
0.517578125,0.227274105
0.518066406,-0.464675009
0.518554688,-2.064852476
0.519042969,-0.12152148
0.51953125,2.815826416
0.520019531,4.506132126
0.520507813,-0.897667646
0.520996094,-9.383049965
0.521484375,-11.33911133
0.521972656,-2.979446411
0.522460938,5.52054739
0.522949219,6.547403812
0.5234375,-1.052318215
0.523925781,-10.45446396
0.524414063,-9.898359299
0.524902344,-3.923552513
0.525390625,4.718071461
0.525878906,5.63035059
0.526367188,-0.433571279
0.526855469,-1.378256202
0.52734375,-3.272399902
0.527832031,-1.335000277
0.528320313,-0.47856319
0.528808594,-2.591156244
0.529296875,2.106806278
0.529785156,3.251567602
0.530273438,6.098931789
0.530761719,0.631767035
0.53125,-7.28405571
0.531738281,-8.337820053
0.532226563,-2.633110046
0.532714844,7.485289574
0.533203125,6.899527073
0.533691406,2.619366646
0.534179688,-7.690139771
0.534667969,-7.646160603
0.53515625,-1.38462162
0.535644531,5.002779007
0.536132813,8.574064255
0.536621094,1.429902792
0.537109375,1.22939229
0.537597656,-0.37888664
0.538085938,0.204271823
0.538574219,2.32843852
0.5390625,-0.395089477
0.539550781,4.589461327
0.540039063,6.60556078
0.540527344,7.405866623
0.541015625,1.642420769
0.541503906,-6.941480637
0.541992188,-6.126852989
0.542480469,1.09152329
0.54296875,9.666166306
0.543457031,7.983093262
0.543945313,0.240438938
0.544433594,-8.819710732
0.544921875,-7.190888882
0.545410156,-0.147706464
0.545898438,7.066763401
0.546386719,7.364202023
0.546875,1.051450133
0.547363281,-0.33056736
0.547851563,-0.920380592
0.548339844,1.114670277
