Time,Reading
0,-1.303173184
0.000488281,-8.480029106
0.000976563,-8.641768456
0.001464844,-0.338668793
0.001953125,5.715270996
0.002441406,5.374143124
0.002929688,-0.689634442
0.003417969,-7.22199297
0.00390625,-6.230724812
0.004394531,-0.786706924
0.004882813,1.961848617
0.005371094,1.259917378
0.005859375,-1.401403069
0.006347656,-2.133569956
0.006835938,-0.079856977
0.007324219,-2.963677406
0.0078125,-3.911111116
0.008300781,-5.380652905
0.008789063,-3.489257813
0.009277344,3.369183064
0.009765625,3.1478405
0.010253906,1.581515312
0.010742188,-4.430181503
0.011230469,-5.536605358
0.01171875,-0.757049918
0.012207031,2.858937502
0.012695313,6.677895069
0.013183594,2.782986641
0.013671875,-0.322899938
0.014160156,-3.077821016
0.014648438,-1.0262779
0.015136719,1.019767761
0.015625,1.553738952
0.016113281,3.408243656
0.016601563,1.923800826
0.017089844,3.297282934
0.017578125,-1.968503356
0.018066406,-3.483037233
0.018554688,-3.774254799
0.019042969,-0.403480262
0.01953125,7.016563892
0.020019531,5.316998959
0.020507813,2.063261271
0.020996094,-3.6230762
0.021484375,-3.283684015
0.021972656,3.73693037
0.022460938,6.784515381
0.022949219,6.806939125
0.0234375,1.315036058
0.023925781,-2.075557947
0.024414063,-0.287022173
0.024902344,3.195870399
0.025390625,3.811145306
0.025878906,1.561261773
0.026367188,-0.006799416
0.026855469,0.839221597
0.02734375,2.384859085
0.027832031,0.535128534
0.028320313,-2.640777588
0.028808594,-4.637780666
0.029296875,-1.494280219
0.029785156,3.920225143
0.030273438,4.694345951
0.030761719,2.04561162
0.03125,-2.799189568
0.031738281,-4.13954258
0.032226563,0.502144158
0.032714844,3.62654829
0.033203125,5.315262794
0.033691406,2.051687717
0.034179688,-2.11794591
0.034667969,-2.07309866
0.03515625,-2.156572342
0.035644531,-0.242319629
0.036132813,1.041178703
0.036621094,0.218883336
0.037109375,1.78390646
0.037597656,-0.089549758
0.038085938,-3.174025297
0.038574219,-5.158586979
0.0390625,-5.806556702
0.039550781,-0.252591074
0.040039063,3.590091944
0.040527344,2.246990204
0.041015625,-2.489309788
0.041503906,-7.822800636
0.041992188,-5.285171986
